report_date,facility_name,commodity_name,special_grade,type,legtype,conversion_factor_imperial,start_physical_inventory_quantity_mt,start_inventory_moisture,physical_inventory_quantity_mt,inventory_moisture,intermediate_inv_vol_mt,total_unloads_quantity,total_unloads_moisture,actual_volume_metric,to_process_moisture,moisture_adjusted_vol,handling_loss,handling_loss_adj_vol,actual_volume_processed,cleaning_adjustment,cleaning_aspiration_adj_vol,report_start_time,report_end_time,report_date_month_start_date,region,imperial_uom,sam_run_timestamp
2020-11-19 00:00:00,Sea UK,Soyabean,NON-IP Soyabean NA,Facility inventory,NULL,36.7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,EMEA,Bushels,2020-12-08 10:09:33
2020-11-19 00:00:00,Sea Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,337.6069361,0,337.6069361,0,0,337.6069361,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-19 00:00:00,Sy Refinery,Oil,Soybean EIE,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-19 00:00:00,Sy Refinery,Oil,Soybean S7.5,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-19 00:00:00,Sy Refinery,Oil,Soybean S8,Facility inventory,,2204.62262,0,0,0,0,0,0,0,551.6070849,0,551.6070849,0,0,551.6070849,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-19 00:00:00,"Sy, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,58765.114,0.11920508,56779.6363,0.11920291,59456.14185,691.0278509,0.1190188,2607.188289,0.09759,2671.163226,0.002,5.34232645,2676.505553,0,0,2020-11-19 06:00:00,2020-11-20 06:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-19 00:00:00,Uber Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,584.9206521,0,584.9206521,0,0,584.9206521,0,0,2020-11-19 05:00:00,2020-11-20 05:00:00,2020-11-01 00:00:00,LA,Pounds,2020-12-01 06:02:21
2020-11-19 00:00:00,"WF, US",Canola,Canola,Facility inventory,Unload,44.0924,2547.05531,0.0696492,2661.808814,0.06879894,4020.095318,1473.040007,0.06732873,1351.827026,0.06900433,1351.528859,0.005,6.7576443,1358.286504,0,0,2020-11-19 07:00:00,2020-11-20 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-19 00:00:00,?????,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,29298.02374,0.0780885,29253.63267,0.0780885,29298.02374,0,0,44.20318642,0.07417,44.39106799,0,0,44.39106799,0,0,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,Barc,Soyabean,NON-IP Soyabean NA,Facility inventory,NULL,36.7437,111138.4325,0.12,108834.7589,0.12,111138.4325,0,0,2273.804088,0.10844,2303.673606,0,0,2303.673606,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Bushels,2020-12-08 10:09:33
2020-11-20 00:00:00,Bbank Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,734.6167929,0,734.6167929,0,0,734.6167929,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,"Camrose, US",Canola,Canola-Canada,Facility inventory,Unload,44.0924,18168.99293,0.08472306,19225.59753,0.08448674,22743.35293,4574.36,0.0835481,3528.985,0.0874,3517.755397,0,0,3517.755397,0,0,2020-11-20 07:00:00,2020-11-21 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,"CR East, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,17265.22764,0.11028659,17921.05943,0.11041746,19538.12975,2272.902114,0.1114116,1584.161352,0.09375,1613.842636,0.002,3.22768527,1617.070321,0,0,2020-11-20 07:00:00,2020-11-21 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,Char Refinery,Oil,0-Palm,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-20 00:00:00,Char Refinery,Oil,IHPK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-20 00:00:00,"Clavet Seed, US",Canola,Canola-Canada,Facility inventory,Unload,44.0924,21170.45386,0.08123663,22840.62104,0.08101016,27661.91886,6491.465,0.08027159,4772.9375,0.0824343,4765.540982,0,0,4821.297811,0.0117,55.75682949,2020-11-20 07:00:00,2020-11-21 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,DMoines Refinery,Oil,Other (Not Corn),Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-20 00:00:00,"Fayeville2, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,58353.17914,0.12671848,61530.26933,0.12668839,64849.378,6496.198857,0.1264181,3229.424379,0.10378,3314.137455,0.0015,4.97120618,3319.108661,0,0,2020-11-20 06:00:00,2020-11-21 06:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,Frankfurt Biodiesel,Biodiesel,Biodiesel,Facility inventory,,298.406,0,0,0,0,0,0,0,963.8494096,0,963.8494096,0,0,963.8494096,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Gallons,2020-12-08 10:09:33
2020-11-20 00:00:00,GBiodiesel,Biodiesel,100 RME,Facility inventory,,298.406,0,0,0,0,0,0,0,863.2829489,0,863.2829489,0,0,863.2829489,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Gallons,2020-12-08 10:09:33
2020-11-20 00:00:00,G Refinery,Biodiesel,Semi-Refined Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,1053.25981,0,1053.25981,0,0,1053.25981,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,HULL UK,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,87692.99663,0.07444638,86814.74716,0.07444638,87692.99663,0,0,874.0505077,0.07,878.2494657,0,0,878.2494657,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,KPLANT UA,Soyabean,IP Soyabean,Facility inventory,NULL,36.7437,100000,0.12,100000,0.12,100000,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Bushels,2020-12-08 10:09:33
2020-11-20 00:00:00,KPLANT UA,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,77130.61371,0.07170312,75356.24135,0.07170312,77130.61371,0,0,1750.84699,0.05923,1774.372357,0,0,1774.372357,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,"Lafa, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,45589.86331,0.11030032,47030.65861,0.10990454,49323.37506,3733.511748,0.1050717,2247.442977,0.09469,2285.858874,0.003,6.85757662,2292.71645,0,0,2020-11-20 05:00:00,2020-11-21 05:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,MULTISEED Amst NL,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,100000,0.075,100000,0.075,100000,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,MULTISEED AW ,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,26189.44633,0.07182691,23901.63012,0.07182691,26189.44633,0,0,2263.220685,0.06174,2287.816209,0,0,2287.816209,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,PDL Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0.0525,0,0.0525,0,0,0.0525,0,0,2020-11-20 05:00:00,2020-11-21 05:00:00,2020-11-01 00:00:00,LA,Pounds,2020-12-01 06:02:21
2020-11-20 00:00:00,RIE DE,Rapeseed,IP HERape,Facility inventory,NULL,2204.62262,102705.92,0.07486827,102705.92,0.07486827,102705.92,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,RES Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,RIE Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,312.0086182,0,312.0086182,0,0,312.0086182,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,SAINT NAZAIRE,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,0,0.07799168,0,0,0,0,0,2103.13778,0.05257,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-20 00:00:00,Sy Refinery,Oil,Palm,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-20 00:00:00,T Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,447204.2914,0,447204.2914,0,0,447204.2914,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-20 00:00:00,"WF, US",Canola,Canola,Facility inventory,Unload,44.0924,2661.808814,0.06879894,1977.817942,0.0698511,3335.410374,673.6015604,0.07400881,1352.508834,0.071,1350.838242,0.005,6.75419121,1357.592433,0,0,2020-11-20 07:00:00,2020-11-21 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,"WF, US",Canola,Non GMO Canola,Facility inventory,NULL,44.0924,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,2020-11-20 07:00:00,2020-11-21 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-20 00:00:00,?????,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,29253.63267,0.0780885,28083.85958,0.0780885,29253.63267,0,0,1156.229977,0.06729,1169.773087,0,0,1169.773087,0,0,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,Amst Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,584.8300637,0,584.8300637,0,0,584.8300637,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,AW Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,863.9946517,0,863.9946517,0,0,863.9946517,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,"Bloom, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,NULL,36.7437,38817.79137,0.11219261,38817.79137,0.11219261,38817.79137,0,0,0,0,0,0.002,0,0,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,"Camrose, US",Canola,Canola-Canada,Facility inventory,NULL,44.0924,19225.59753,0.08448674,15395.97509,0.08448674,19225.59753,0,0,3830.682128,0.08474,3829.62244,0,0,3829.62244,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,Char Refinery,Oil,0-Palm,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,Char Refinery,Oil,PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,Char Refinery,Oil,Palm,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,"Clavet Seed, US",Canola,Canola-Canada,Facility inventory,Unload,44.0924,22840.62104,0.08101016,20434.50547,0.08125147,25314.02104,2473.4,0.08347982,4827.625,0.08211539,4823.085472,0,0,4879.515572,0.0117,56.43010002,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,DMoines Refinery,Oil,Corn,Facility inventory,,2204.62262,0,0,0,0,0,0,0,349.2580868,0,349.2580868,0,0,349.2580868,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,"Fayeville2, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,61530.26933,0.12668839,62201.77259,0.12666815,65606.36477,4076.095437,0.12636257,3314.228032,0.1042,3399.492944,0.0015,5.09923942,3404.592183,0,0,2020-11-21 06:00:00,2020-11-22 06:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,Frankfurt Refinery,Biodiesel,Semi-Refined Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,1057.884807,0,1057.884807,0,0,1057.884807,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,GBiodiesel,Biodiesel,100 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Gallons,2020-12-08 10:09:33
2020-11-21 00:00:00,GBiodiesel,Biodiesel,100 RME,Facility inventory,,298.406,0,0,0,0,0,0,0,1225.410067,0,1225.410067,0,0,1225.410067,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Gallons,2020-12-08 10:09:33
2020-11-21 00:00:00,GBiodiesel,Biodiesel,less than 40 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Gallons,2020-12-08 10:09:33
2020-11-21 00:00:00,Ghent CRUSH 1011,Soyabean,IP Soyabean SA,Facility inventory,NULL,36.7437,100000,0.12,100000,0.12,100000,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Bushels,2020-12-08 10:09:33
2020-11-21 00:00:00,GG Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0.01578125,0,0.01578125,0,0,0.01578125,0,0,2020-11-21 04:00:00,2020-11-22 04:00:00,2020-11-01 00:00:00,LA,Pounds,2020-12-01 06:02:21
2020-11-21 00:00:00,G Refinery,Biodiesel,Semi-Refined Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,1368.543331,0,1368.543331,0,0,1368.543331,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,"Gunsville, US",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,60919.52948,0.12618847,58459.61259,0.12618847,60919.52948,0,0,2449.432875,0.1242,2455.006873,0.002,4.91001375,2459.916887,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,HULL UK,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,86814.74716,0.07444638,85948.60054,0.07444638,86814.74716,0,0,862.0055232,0.07,866.1466168,0,0,866.1466168,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,KPLANT UA,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,100000,0.07,100000,0.07,100000,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,"Kansas City BD, US",Biodiesel,Biodiesel,Facility inventory,,298.406,0,0,0,0,0,0,0,690.3429565,0,690.3429565,0,0,690.3429565,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Gallons,2021-01-07 05:11:25
2020-11-21 00:00:00,Mon CURSH,Rapeseed,NON-IP Rapeseed,Facility inventory,NULL,2204.62262,0,0,0,0,0,0,0,2870.563183,0.07,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,MULTISEED Amst NL,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,100000,0.075,100000,0.075,100000,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,MULTISEED Amst NL,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,0,0,0,0,0,0,0,2036.99181,0.0666,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,MULTISEED AW ,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,23901.63012,0.07182691,21699.31409,0.07182691,23901.63012,0,0,2179.104186,0.06194,2202.316027,0,0,2202.316027,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,PDL Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0.0525,0,0.0525,0,0,0.0525,0,0,2020-11-21 05:00:00,2020-11-22 05:00:00,2020-11-01 00:00:00,LA,Pounds,2020-12-01 06:02:21
2020-11-21 00:00:00,RIE DE,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,102613.82,0.07512736,102613.82,0.07512736,102613.82,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,Salz Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,474.7001137,0,474.7001137,0,0,474.7001137,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,Sea Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,338.5065276,0,338.5065276,0,0,338.5065276,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-21 00:00:00,Sy Refinery,Oil,SBO RBD,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,Sy Refinery,Oil,Soybean EIE,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,Sy Refinery,Oil,Soybean S8,Facility inventory,,2204.62262,0,0,0,0,0,0,0,559.20976,0,559.20976,0,0,559.20976,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,Sx City Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,T Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,805227.9152,0,805227.9152,0,0,805227.9152,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-21 00:00:00,"Tula Soybean , Mexico",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,31717.89879,0.0959678,30129.42532,0.0959678,31717.89879,0,0,1567.328125,0.0856,1585.302866,0.002,3.17060573,1588.473472,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-21 00:00:00,Uber Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,585.136283,0,585.136283,0,0,585.136283,0,0,2020-11-21 05:00:00,2020-11-22 05:00:00,2020-11-01 00:00:00,LA,Pounds,2020-12-01 06:02:21
2020-11-21 00:00:00,"Wich Biodiesel, US",Biodiesel,Biodiesel,Facility inventory,,298.406,0,0,0,0,0,0,0,821.5505864,0,821.5505864,0,0,821.5505864,0,0,2020-11-21 07:00:00,2020-11-22 07:00:00,2020-11-01 00:00:00,NA,Gallons,2021-01-07 05:11:25
2020-11-21 00:00:00,?????,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,28083.85958,0.0780885,25653.19606,0.0780885,28083.85958,0,0,2426.141043,0.07637,2430.66352,0,0,2430.66352,0,0,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-22 00:00:00,Amst Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,579.7110958,0,579.7110958,0,0,579.7110958,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-22 00:00:00,Barc,Soyabean,NON-IP Soyabean NA,Facility inventory,NULL,36.7437,106721.4321,0.12,104411.5624,0.12,106721.4321,0,0,2267.913372,0.10372,2309.869769,0,0,2309.869769,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,EMEA,Bushels,2020-12-08 10:09:33
2020-11-22 00:00:00,BBANK UK,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,35612.5523,0.07018764,33836.26808,0.07018764,35612.5523,0,0,1775.925829,0.07,1776.284218,0,0,1776.284218,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,EMEA,Pounds,2020-12-08 10:09:33
2020-11-22 00:00:00,"CR West, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,NULL,36.7437,17842.78035,0.10880679,17379.87321,0.10880679,17842.78035,0,0,454.283784,0.09325,462.2138236,0,0,462.9071444,0.0015,0.69332074,2020-11-22 07:00:00,2020-11-23 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-22 00:00:00,"CR West, US",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,3840.505924,0.10950328,3292.593961,0.10950328,3840.505924,0,0,537.2848431,0.09325,547.0913262,0,0,547.9119632,0.0015,0.82063699,2020-11-22 07:00:00,2020-11-23 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-22 00:00:00,Char Refinery,Oil,Cochin Coconut,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-22 00:00:00,Char Refinery,Oil,PK Stearin,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-22 00:00:00,"Clavet Seed, US",Canola,Canola-Canada,Facility inventory,Unload,44.0924,20434.50547,0.08125147,15817.64906,0.08127044,20667.34547,232.84,0.08293571,4794.46875,0.08143478,4793.611161,0,0,4849.696412,0.0117,56.08525058,2020-11-22 07:00:00,2020-11-23 07:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
2020-11-22 00:00:00,DMoines Refinery,Oil,Corn,Facility inventory,,2204.62262,0,0,0,0,0,0,0,440.3211034,0,440.3211034,0,0,440.3211034,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-22 00:00:00,Fayeville Refinery,Oil,Soybean Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,615.040834,0,615.040834,0,0,615.040834,0,0,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-01 00:00:00,NA,Pounds,2021-01-07 05:11:25
2020-11-22 00:00:00,"Fayeville2, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,62201.77259,0.12666815,60660.60146,0.12671637,63934.83074,1733.058151,0.12844713,3180.545251,0.10234,3269.32529,0.0015,4.90398793,3274.229278,0,0,2020-11-22 06:00:00,2020-11-23 06:00:00,2020-11-01 00:00:00,NA,Bushels,2021-01-07 05:11:25
